Scaled Time (t_scaled),Time (s),Mass (Solar Masses),Temperature (K)
0.35270541082164325,2.910029115012237e+76,4.325178112389006,1.4290765366377881e-08
0.3547094188376753,2.9265633713475343e+76,4.320709950001373,1.4305543831268939e-08
0.3567134268537074,2.943097627682831e+76,4.316232527157003,1.43203836176679e-08
0.35871743486973945,2.959631884018128e+76,4.311745795724482,1.4335285172246293e-08
0.3607214428857715,2.9761661403534246e+76,4.307249707170889,1.4350248946338176e-08
0.3627254509018036,2.992700396688721e+76,4.302744212557161,1.4365275396003646e-08
0.36472945891783565,3.009234653024018e+76,4.2982292625334155,1.438036498209335e-08
0.3667334669338677,3.025768909359315e+76,4.293704807334191,1.4395518170314126e-08
0.3687374749498998,3.0423031656946115e+76,4.289170796773616,1.4410735431295724e-08
0.37074148296593185,3.058837422029909e+76,4.284627180240518,1.442601724065867e-08
0.3727454909819639,3.0753716783652057e+76,4.280073906693442,1.4441364079083314e-08
0.374749498997996,3.0919059347005024e+76,4.275510924655615,1.4456776432379987e-08
0.37675350701402804,3.108440191035799e+76,4.270938182209813,1.4472254791560454e-08
0.3787575150300601,3.124974447371096e+76,4.266355626993173,1.4487799652910503e-08
0.3807615230460922,3.1415087037063926e+76,4.261763206191912,1.4503411518063841e-08
0.38276553106212424,3.1580429600416894e+76,4.257160866535968,1.4519090894077264e-08
0.38476953907815625,3.174577216376986e+76,4.2525485542935675,1.4534838293507112e-08
0.3867735470941883,3.191111472712283e+76,4.2479262152657,1.4550654234487062e-08
0.3887775551102204,3.2076457290475796e+76,4.2432937947805165,1.4566539240807286e-08
0.39078156312625245,3.2241799853828763e+76,4.238651237687636,1.4582493841995005e-08
0.3927855711422845,3.240714241718173e+76,4.233998488352372,1.4598518573396422e-08
0.3947895791583166,3.25724849805347e+76,4.229335490649859,1.4614613976260138e-08
0.39679358717434865,3.2737827543887666e+76,4.224662187959102,1.4630780597822045e-08
0.3987975951903807,3.290317010724064e+76,4.219978523156917,1.4647018991391698e-08
0.4008016032064128,3.306851267059361e+76,4.215284438611795,1.4663329716440239e-08
0.40280561122244485,3.3233855233946574e+76,4.2105798761776585,1.4679713338689903e-08
0.4048096192384769,3.339919779729954e+76,4.205864777187517,1.4696170430205125e-08
0.406813627254509,3.356454036065251e+76,4.201139082447038,1.4712701569485274e-08
0.40881763527054105,3.3729882924005477e+76,4.196402732228002,1.4729307341559072e-08
0.4108216432865731,3.3895225487358444e+76,4.191655666261661,1.474598833808073e-08
0.4128256513026052,3.406056805071141e+76,4.186897823731985,1.4762745157427824e-08
0.41482965931863724,3.4225910614064385e+76,4.182129143268815,1.4779578404800945e-08
0.4168336673346693,3.439125317741735e+76,4.177349562940885,1.4796488692325207e-08
0.4188376753507014,3.455659574077032e+76,4.172559020248753,1.4813476639153583e-08
0.42084168336673344,3.472193830412329e+76,4.167757452117603,1.4830542871572157e-08
0.4228456913827655,3.4887280867476255e+76,4.162944794889942,1.4847688023107346e-08
0.4248496993987976,3.505262343082922e+76,4.158120984318166,1.4864912734635078e-08
0.42685370741482964,3.521796599418219e+76,4.1532859555570205,1.4882217654492022e-08
0.4288577154308617,3.538330855753516e+76,4.148439643155919,1.4899603438588904e-08
0.4308617234468938,3.554865112088813e+76,4.143581981051158,1.4917070750525917e-08
0.43286573146292584,3.57139936842411e+76,4.13871290255798,1.493462026171035e-08
0.4348697394789579,3.5879336247594066e+76,4.133832340362527,1.495225265147639e-08
